__time,friendlyHostname,location,ipAddress,sneId,voltageAvg,voltageSum,wattageAvg,wattageSum,platform,type,vendor,model,interfaceName,hostname
Mon Apr 01 2024 00:35:14 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24781.98214,1387791,129453.8393,7249415,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:35:15 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24737.96429,1385326,131757,7378392,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:35:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33928.26471,2307122,220392.3824,14986682,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:36:03 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24783.53571,1387878,129566.6429,7255732,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:36:06 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132972.5893,7446465,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:36:06 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24754.89286,1386274,131656.1786,7372746,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:36:06 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24738.35714,1385348,131815.8393,7381687,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:36:07 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28303.85,1698231,162471.3833,9748283,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:36:11 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27483.93333,1649036,155043.55,9302613,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:36:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300.36667,1698022,162406.9833,9744419,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:36:14 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33927.61765,2307078,220461.0294,14991350,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:36:17 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33909.19118,2305825,222576.7794,15135221,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:36:19 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.93333,1646276,153983.7167,9239023,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:37:06 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24754.89286,1386274,131639.0179,7371785,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:37:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24738.35714,1385348,131886.9464,7385669,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:37:11 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27483.56667,1649014,155000.1167,9300007,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:37:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28299.26667,1697956,162418.45,9745107,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:37:11 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28304.21667,1698253,162631.55,9757893,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:37:11 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,133002,7448112,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:37:14 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33909.19118,2305825,222504.0735,15130277,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:37:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33928.58824,2307144,220384.3382,14986135,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:37:18 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24783.53571,1387878,129618.125,7258615,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:37:19 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.2,1646232,154835.0333,9290102,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:38:07 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28303.48333,1698209,162718.5,9763110,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:38:10 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24754.89286,1386274,131668.4464,7373433,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:38:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24739.53571,1385414,131928.625,7388003,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:38:11 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27484.66667,1649080,155066.45,9303987,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:38:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300.36667,1698022,162368.0833,9742085,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:38:14 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33909.83824,2305869,222548.5294,15133300,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:38:14 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132984.8571,7447152,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:38:14 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24776.89286,1387506,131510.9643,7364614,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:38:15 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.56667,1646254,153956.25,9237375,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:38:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33928.58824,2307144,220305.6029,14980781,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:39:07 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.56667,1646254,154862.4833,9291749,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:39:07 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27486.86667,1649212,154187.6833,9251261,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:39:07 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300,1698000,162457.3333,9747440,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:39:07 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28300.91667,1698055,164447.9167,9866875,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:39:07 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24775.32143,1387418,131251.1071,7350062,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:39:07 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24738.75,1385370,131965.4464,7390065,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:39:10 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132948.0536,7445091,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:39:11 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24754.89286,1386274,131602.2321,7369725,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:39:13 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33927.94118,2307100,220450.9559,14990665,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:39:14 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33909.19118,2305825,222518.2206,15131239,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:40:02 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24738.75,1385370,131975.2143,7390612,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:40:04 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27486.86667,1649212,154276.9167,9256615,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:40:04 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28295.78333,1697747,164253.3667,9855202,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:40:06 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.28571,1386296,131631.625,7371371,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:40:08 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.2,1646232,153951.6833,9237101,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:40:09 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33928.58824,2307144,220368.1618,14985035,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:40:11 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33909.83824,2305869,222500.0588,15130004,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:40:15 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300.36667,1698022,162379.5333,9742772,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:40:15 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132955.4286,7445504,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:40:15 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24775.71429,1387440,131145.6607,7344157,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:41:06 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24735.21429,1385172,131933.5179,7388277,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:41:07 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27438.3,1646298,155747.45,9344847,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:41:07 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24776.89286,1387506,131035.375,7337981,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:41:08 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28296.51667,1697791,164015.4,9840924,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:41:10 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131614.5,7370412,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:41:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300,1698000,162464.25,9747855,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:41:11 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132913.7679,7443171,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:41:15 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27487.6,1649256,154366.1833,9261971,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:41:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33928.26471,2307122,220392.4118,14986684,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:41:17 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33908.22059,2305759,222528.3235,15131926,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:42:03 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24777.67857,1387550,131062.3214,7339490,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:42:06 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24735.21429,1385172,131815.8393,7381687,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:42:07 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300,1698000,162512.2667,9750736,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:42:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33908.86765,2305803,222562.6618,15134261,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:42:10 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131572.8214,7368078,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:42:11 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28299.45,1697967,163907.9,9834474,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:42:11 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132955.4464,7445505,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:42:12 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.2,1646232,153974.5667,9238474,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:42:13 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33928.26471,2307122,220406.5441,14987645,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:42:15 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27486.86667,1649212,154395.8667,9263752,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:43:02 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.28571,1386296,131597.3571,7369452,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:43:06 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24736.78571,1385260,131685.8929,7374410,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:43:08 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.93333,1646276,154841.9167,9290515,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:43:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33908.54412,2305781,222485.9412,15129044,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:43:10 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132972.5714,7446464,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:43:10 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24776.89286,1387506,131057.4107,7339215,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:43:15 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27481.36667,1648882,156125.95,9367557,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:43:15 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300,1698000,162379.5333,9742772,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:43:15 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28302.01667,1698121,163939.9167,9836395,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:43:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33928.91176,2307166,220378.2794,14985723,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:44:04 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27478.43333,1648706,155949.7667,9356986,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:44:06 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24737.57143,1385304,131693.2679,7374823,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:44:07 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.65,1698099,164010.8167,9840649,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:44:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33908.86765,2305803,222489.9559,15129317,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:44:10 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132926.0179,7443857,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:44:11 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.56667,1646254,155692.55,9341553,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:44:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300.36667,1698022,162418.45,9745107,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:44:14 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24780.41071,1387703,129230.7857,7236924,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:44:14 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24754.89286,1386274,131585.0893,7368765,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:44:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33928.58824,2307144,220388.3676,14986409,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:45:04 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24737.96429,1385326,131823.2143,7382100,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:45:05 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27479.16667,1648750,155810.1833,9348611,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:45:05 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28303.11667,1698187,162405,9744300,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:45:07 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132889.2321,7441797,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:45:07 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24780.03571,1387682,129211.125,7235823,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:45:07 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.28571,1386296,131572.8214,7368078,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:45:09 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27438.3,1646298,153947.1167,9236827,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:45:10 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33928.26471,2307122,220402.5,14987370,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:45:19 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28299.63333,1697978,162473.35,9748401,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:45:27 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33910.48529,2305913,222475.8235,15128356,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:46:03 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24739.53571,1385414,131869.8036,7384709,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:46:07 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132901.5,7442484,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:46:08 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27483.2,1648992,155746.1167,9344767,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:46:09 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33928.26471,2307122,220333.8382,14982701,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:46:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33909.19118,2305825,222441.5147,15126023,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 00:46:11 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28304.58333,1698275,162526.3,9751578,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:46:11 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24781.58929,1387769,129235.6429,7237196,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 00:46:11 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.28571,1386296,131572.8036,7368077,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:46:15 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.93333,1646276,155662.8,9339768,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 00:46:15 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28299.63333,1697978,162423.0167,9745381,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 00:47:02 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24754.89286,1386274,131550.7679,7366843,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 00:47:03 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28304.21667,1698253,162613.2167,9756793,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
